Date,Current_Pool_CumRet,Expanded_Pool_CumRet
2024-06-26,1.2539506303056467,1.308091721779788
2024-06-27,1.2578423406428099,1.3121514622134025
2024-06-28,1.2558721287530703,1.3100961836395626
2024-07-01,1.2603610597431183,1.314778930572184
2024-07-02,1.2645783849866767,1.319178344796177
2024-07-03,1.2744216098390606,1.3294465647992897
2024-07-04,1.278827853336183,1.3340430540895634
2024-07-05,1.29472582733936,1.3506274455991056
2024-07-08,1.2922309516606423,1.3480248501353551
2024-07-09,1.2943786882366455,1.3502653182747975
2024-07-10,1.3025248827839517,1.3587632362899122
2024-07-11,1.2955708186060306,1.3515089205584814
2024-07-12,1.2945872908612401,1.3504829276126606
2024-07-15,1.2986234083997776,1.3546933102327516
2024-07-16,1.3060043416856613,1.3623929257494485
2024-07-17,1.282602904710045,1.3379810986441871
2024-07-18,1.2751606006571385,1.3302174625908267
2024-07-19,1.2604652785509332,1.3148876491743853
2024-07-22,1.2669701003976328,1.3216733259017426
2024-07-23,1.2671622453403566,1.32187376697405
2024-07-24,1.2404665275494529,1.2940254238213862
2024-07-25,1.2237225428492973,1.276558493906815
2024-07-26,1.2357417011853455,1.2890965963983887
2024-07-29,1.2403240329393017,1.293876776804963
2024-07-30,1.231348193587712,1.284513392898072
2024-07-31,1.2588229604359225,1.3131744216526204
2024-08-01,1.2424941303799282,1.2961405712709761
2024-08-02,1.2138907545154451,1.2663022042100927
2024-08-05,1.163304852720771,1.213532184580014
2024-08-06,1.1761675667919078,1.2269502645182755
2024-08-07,1.1758224930087642,1.2265902916866311
2024-08-08,1.1964037308494495,1.2480601535717193
2024-08-09,1.2044886256729488,1.2564941251607777
2024-08-12,1.2133529468345732,1.2657411759221717
2024-08-13,1.2297272399116026,1.2828224522550664
2024-08-14,1.2311907031746658,1.2843491026137615
2024-08-15,1.2480705812072626,1.3019577932475468
2024-08-16,1.2622104020052602,1.3167081208013534
2024-08-19,1.2673958086042767,1.322117414662135
2024-08-20,1.269931065479074,1.3247621348372023
2024-08-21,1.2720316504729121,1.32695341555825
2024-08-22,1.2596712621988448,1.314059350043605
2024-08-23,1.2690528599207667,1.3238460115121853
2024-08-26,1.2626358529557995,1.317151941198244
2024-08-27,1.263682138511857,1.318243401612569
2024-08-28,1.2553437257915199,1.3095449661330176
2024-08-29,1.2513775934554914,1.3054075904255087
2024-08-30,1.2587604023889953,1.313109162573564
2024-09-02,1.2592304213326058,1.3135994752496434
2024-09-03,1.2354857086948257,1.288829551070133
2024-09-04,1.223487662898761,1.2763134726823089
2024-09-05,1.2250900947298675,1.2779850917734654
2024-09-06,1.2033038012979285,1.2552581443180952
2024-09-09,1.2107022330425214,1.262976013814198
2024-09-10,1.215818550941089,1.2683132359722018
2024-09-11,1.2260186332966938,1.2789537213058122
2024-09-12,1.2442625094338569,1.2979853025909398
2024-09-13,1.2497504156194528,1.3037101568856677
2024-09-16,1.2474295518118408,1.3012890865016002
2024-09-17,1.2463971843330848,1.3002121450972437
2024-09-18,1.2416770815222595,1.2952882451736198
2024-09-19,1.2614126261681387,1.3158758998644569
2024-09-20,1.264597836538731,1.3191986361964954
2024-09-23,1.2679311578841055,1.3226758784040722
2024-09-24,1.2780995031372746,1.3332832563409749
2024-09-25,1.2733822648831776,1.3283623446553663
2024-09-26,1.2904638980997776,1.3461815015384937
2024-09-27,1.2827297350292441,1.338113405041749
2024-09-30,1.2744483381028584,1.3294744470936697
2024-10-01,1.26799047507355,1.3227377566970413
2024-10-02,1.2651872298399525,1.3198134773868633
2024-10-03,1.2643554667823111,1.3189458017831455
2024-10-04,1.272715506832336,1.3276667983829233
2024-10-07,1.269781657414886,1.3246062758685886
2024-10-08,1.2748017189515515,1.3298430856601644
2024-10-09,1.278810023801894,1.3340244547399223
2024-10-10,1.2807209467792033,1.336017884518707
2024-10-11,1.2854067599742163,1.3409060143238722
2024-10-14,1.2948836994264439,1.3507921340367717
2024-10-15,1.288218073647601,1.3438387104401337
2024-10-16,1.2866424234581633,1.3421950293258924
2024-10-17,1.2890307616127328,1.344686487357252
2024-10-18,1.2939253493308045,1.3497924058207038
2024-10-21,1.2959038229136626,1.3518563027979442
2024-10-22,1.295032462326887,1.350947319985783
2024-10-23,1.2857537589820813,1.3412679955045377
2024-10-24,1.289554887916346,1.3452332435551069
2024-10-25,1.2940377170181965,1.34990962514188
2024-10-28,1.2982164567375751,1.3542687878571293
2024-10-29,1.307812491161144,1.3642791446351508
2024-10-30,1.3013300343634495,1.357516798599412
2024-10-31,1.274607917638556,1.3296409167014571
2024-11-01,1.2766253373268328,1.3317454413372853
2024-11-04,1.2808189502222929,1.336120119399023
2024-11-05,1.2883129021267128,1.3439376332729132
2024-11-06,1.2986232915410834,1.354693188328519
2024-11-07,1.3132513389320837,1.369952822348804
2024-11-08,1.311615405897417,1.3682462555922548
2024-11-11,1.3003451822123466,1.3564894240641638
2024-11-12,1.2895165574783172,1.3451932581462192
2024-11-13,1.2778901283999082,1.333064841553279
2024-11-14,1.2712629493401422,1.3261515246671756
2024-11-15,1.2583850237898802,1.3127175764726695
2024-11-18,1.2753854278548282,1.3304519970206696
2024-11-19,1.281764992624436,1.3371070085195258
2024-11-20,1.2838087743185542,1.3392390333780717
2024-11-21,1.2891758105386308,1.3448377989756162
2024-11-22,1.2966373243669886,1.3526214742136446
2024-11-25,1.2945251748457374,1.3504181296503612
2024-11-26,1.2978405118329748,1.3538766109997096
2024-11-27,1.2902547873501733,1.3459633621366054
2024-11-28,1.289410333705958,1.3450824480122945
2024-11-29,1.29169855812024,1.3474694697510747
2024-12-02,1.2958879997642037,1.3518397964616349
2024-12-03,1.3043322888423685,1.3606486796604658
2024-12-04,1.308418397559587,1.3649112118990618
2024-12-05,1.301911329692033,1.358123192175724
2024-12-06,1.3056888764979595,1.3620638399062202
2024-12-09,1.2945887083883718,1.3504844063435317
2024-12-10,1.3028822529643325,1.3591360364331322
2024-12-11,1.3199870570152026,1.3769793645840618
2024-12-12,1.3168803726557998,1.3737385447347772
2024-12-13,1.3196563267072032,1.3766343545273818
2024-12-16,1.3285304625376335,1.3858916437197848
2024-12-17,1.3199370939283823,1.3769272442703233
2024-12-18,1.294044965760235,1.349917186858606
2024-12-19,1.284578052237786,1.3400415259591796
2024-12-20,1.2898149645660453,1.34550454938189
2024-12-23,1.2997378492638745,1.3558558686569095
2024-12-24,1.3100436541716018,1.3666066412633158
2024-12-26,1.3094560224554408,1.3659936377169337
2024-12-27,1.2959807727228188,1.3519365750239138
2024-12-30,1.2846898353101461,1.3401581354237433
2024-12-31,1.2809132696164296,1.336218511166364
2025-01-02,1.282901593051721,1.3382926832773436
2025-01-03,1.2982236108201672,1.3542762508273534
2025-01-06,1.3128985067160106,1.369584756102919
2025-01-07,1.3017275087650197,1.3579314345202758
2025-01-08,1.3073969356523072,1.3638456469296503
2025-01-09,1.3078360345181457,1.3643037045098807
2025-01-10,1.2982821005168763,1.354337265899419
2025-01-13,1.2899084198206157,1.345602039699217
2025-01-14,1.2913088252368627,1.3470629095993996
2025-01-15,1.3091850433908092,1.365710958748039
2025-01-16,1.3113225986124146,1.3679408059387115
2025-01-17,1.3205820522938294,1.3776000496251313
2025-01-20,1.3194490273478883,1.37641810472512
2025-01-21,1.3287194674181375,1.3860888091532466
2025-01-22,1.3427669451499586,1.400742806598427
2025-01-23,1.3401830658514868,1.398047364657794
2025-01-24,1.3402942172771357,1.3981633152034065
2025-01-27,1.3180492800223502,1.3749579213296437
2025-01-28,1.3302299989924933,1.387664560064126
2025-01-29,1.3274876755589238,1.3848038329388317
2025-01-30,1.3347674179241558,1.3923978884738
2025-01-31,1.3303625824051422,1.3878028679530807
2025-02-03,1.3173064758782391,1.37418304556633
2025-02-04,1.332293044239536,1.389816680206731
2025-02-05,1.3410080885543225,1.3989080088823564
2025-02-06,1.34800714651191,1.406209261063509
2025-02-07,1.3369592865138027,1.3946843940889748
2025-02-10,1.3502897992061103,1.4085904705153152
2025-02-11,1.3501497487854495,1.4084443732197194
2025-02-12,1.3509156823160287,1.4092433770134651
2025-02-13,1.3675877187475929,1.426635252191218
2025-02-14,1.3678013125946455,1.4268580682546261
2025-02-17,1.370145736972805,1.4293037164701874
2025-02-18,1.3791935308820444,1.4387421616744942
2025-02-19,1.3864753314188065,1.4463383642454584
2025-02-20,1.3810667243748052,1.4406962329448876
2025-02-21,1.3653256340400077,1.4242754987779311
2025-02-24,1.3569752390761765,1.4155645637045808
2025-02-25,1.3427393506545735,1.4007140206716862
2025-02-26,1.346386258189381,1.4045183885958168
2025-02-27,1.3205515842912514,1.3775682661234618
2025-02-28,1.3187350937708642,1.3756733460564488
2025-03-03,1.3069152318949961,1.363343144931517
2025-03-04,1.3056224715192553,1.361994567798668
2025-03-05,1.3182184957540104,1.3751344431897787
2025-03-06,1.3013783128907246,1.357567161620366
2025-03-07,1.3047430331192107,1.3610771584022288
2025-03-10,1.2765843955800291,1.3317027318726746
2025-03-11,1.2816465182461332,1.3369834188424243
2025-03-12,1.291620262735807,1.3473877938527141
2025-03-13,1.305307736991383,1.3616662441625391
2025-03-14,1.3077505113536143,1.3642144887617955
2025-03-17,1.3204500954049956,1.3774623953110425
2025-03-18,1.3287090178788654,1.386077908440341
2025-03-19,1.3365782336910543,1.3942868887718185
2025-03-20,1.3376030159861974,1.3953559174915349
2025-03-21,1.3322374307546367,1.3897586655309873
2025-03-24,1.328948380859219,1.3863276062558163
2025-03-25,1.3310467915322686,1.388516618776701
2025-03-26,1.3324490044754433,1.389979374246342
2025-03-27,1.3392580034803556,1.397082361410806
2025-03-28,1.3360352472778987,1.3937204581525249
2025-03-31,1.3391210650960803,1.3969395105181672
2025-04-01,1.3436390576392567,1.4016525737775647
2025-04-02,1.3443346315500635,1.4023781800754702
2025-04-03,1.3290950257863592,1.386480582785033
2025-04-04,1.2968635157168293,1.3528574316948365
2025-04-07,1.2597092427614187,1.3140989704706711
2025-04-08,1.2626310255858633,1.3171469053997862
2025-04-09,1.3006503510606742,1.3539000765870404
2025-04-10,1.3375415691874772,1.400984481846411
2025-04-11,1.3536831056706133,1.3993440904892962
2025-04-14,1.353136067021022,1.3961370296890265
2025-04-15,1.3602810577317637,1.39965063352586
2025-04-16,1.381251828284588,1.3796424057954637
2025-04-17,1.3804633698825188,1.4019207630506725
2025-04-18,1.3826316010280668,1.4041226963495586
2025-04-21,1.4081532916975683,1.4418278835243643
2025-04-22,1.3980753927438159,1.4447767201565485
2025-04-23,1.384120352970083,1.4212545416801121
2025-04-24,1.399901796813917,1.4232150075104963
2025-04-25,1.3943514601175118,1.397922499993927
2025-04-28,1.407529941967885,1.4111347329361479
2025-04-29,1.4015734728408948,1.4051630088398164
2025-04-30,1.3944819313569028,1.3980533053800606
2025-05-01,1.3766418988099083,1.3996338145959597
2025-05-02,1.3803005461161104,1.4250318799707795
2025-05-05,1.4063062335476466,1.4432264461415594
2025-05-06,1.4307475173781596,1.4440158776556327
2025-05-07,1.4200664385510104,1.4364755689538722
2025-05-08,1.4030436769803878,1.4590568281402283
2025-05-09,1.409501534467115,1.4560041864581437
2025-05-12,1.3941002477043731,1.4805273853808087
2025-05-13,1.4058600803150434,1.4930162679100683
2025-05-14,1.408592969216103,1.4959185820484415
2025-05-15,1.411842232337414,1.4993692829871512
2025-05-16,1.413392837923337,1.501016018247161
2025-05-19,1.4138861848380173,1.501539950165888
2025-05-20,1.4170148820982216,1.504862610772201
2025-05-21,1.4102661361551723,1.4976954768432635
2025-05-22,1.4043881777220202,1.4914531148289523
2025-05-23,1.4042187513172895,1.491273184847286
2025-05-26,1.4111629670624295,1.4986479067136669
2025-05-27,1.423420742325891,1.5116656018121952
2025-05-28,1.424259493066703,1.5125563508406996
2025-05-29,1.4344836841662651,1.5234143898814319
2025-05-30,1.428000701310581,1.5165294950020287
2025-06-02,1.4415415424548097,1.5309097995519587
2025-06-03,1.4448813301996257,1.5344566371812478
2025-06-04,1.4587701713041432,1.5492065159222501
2025-06-05,1.458197379391274,1.5485982138187795
2025-06-06,1.4621966573124359,1.552845426667195
2025-06-09,1.470938549243391,1.5621292715163233
2025-06-10,1.4779650763841048,1.5695914076669184
2025-06-11,1.4817035755917742,1.5735616748455472
2025-06-12,1.4883272486170445,1.5805959819707835
2025-06-13,1.4789920081314076,1.5706820039689433
2025-06-16,1.4919881178550336,1.5844838065157298
2025-06-17,1.4852846671476811,1.5773647758971439
2025-06-18,1.4870064433212253,1.5791932934521948
2025-06-19,1.487407240143912,1.5796189376430902
2025-06-20,1.4898159341390091,1.5821769584372303
2025-06-23,1.4981748626415905,1.5910540980696852
2025-06-24,1.5178795705816004,1.6119803978635159
2025-06-25,1.522222423960616,1.6165924861038798
2025-06-26,1.5259889037382175,1.6205924685057227
2025-06-27,1.5208682825758486,1.615154394828072
2025-06-30,1.531405599592208,1.6263449720027396
2025-07-01,1.5298128434912948,1.6246534731098032
2025-07-02,1.535311315524008,1.6304928224934558
2025-07-03,1.547254090478705,1.6431759888632955
2025-07-04,1.539718870283595,1.635173623271506
2025-07-07,1.5338438800686571,1.6289344134898687
2025-07-08,1.538556947345869,1.6339396670105852
2025-07-09,1.5464869991803025,1.6423613417988232
2025-07-10,1.5524739295338634,1.6487194314393712
2025-07-11,1.553020063041833,1.6492994224521798
2025-07-14,1.5587246270058965,1.655357640420622
2025-07-15,1.559469486739156,1.6561486776757794
2025-07-16,1.5590190603672118,1.6556703271555357
2025-07-17,1.5654068264988266,1.6624541023573813
2025-07-18,1.564939834597359,1.6619581593288852
2025-07-21,1.5768385074854936,1.6745944895279363
2025-07-22,1.570274206874408,1.6676232356051375
2025-07-23,1.5727635738639276,1.670266930709787
2025-07-24,1.572388326112686,1.6698684195030569
2025-07-25,1.572532403775647,1.6700214292496562
2025-07-28,1.5750320018153068,1.6726759896776127
2025-07-29,1.5766294165641903,1.6743724360310421
2025-07-30,1.575525005235396,1.6731995568068276
2025-07-31,1.572187319999415,1.6696549520312471
2025-08-01,1.5460338152215722,1.641880062735413
2025-08-04,1.5667605253926014,1.6638917237100024
2025-08-05,1.5673877883842973,1.6645578738226439
2025-08-06,1.5762808513032773,1.6740022614935772
2025-08-07,1.585482467156569,1.6837743308142632
2025-08-08,1.5915916125810374,1.6902622122396436
2025-08-11,1.584416743880899,1.682642538106052
2025-08-12,1.5932598099032633,1.692033829326608
2025-08-13,1.6000170312800168,1.6992099641231104
2025-08-14,1.5971248299348637,1.6961384609779202
2025-08-15,1.593777542541327,1.6925836587597645
2025-08-18,1.5862238880439374,1.6845617160325428
2025-08-19,1.5711613603228123,1.6685653880633706
2025-08-20,1.5674042779253021,1.6645753856314756
2025-08-21,1.5631157988441788,1.660021042619421
2025-08-22,1.58348095685462,1.6816487370350233
2025-08-25,1.5849432219672588,1.6832016551608997
2025-08-26,1.5866814432644973,1.6850476373538241
2025-08-27,1.5896122835949185,1.6881601749052035
2025-08-28,1.5983970885135084,1.697489593129336
2025-08-29,1.5906387444644259,1.689250271137401
2025-09-01,1.5843611644929028,1.6825835130781706
2025-09-02,1.5892139636833986,1.6877371611813925
2025-09-03,1.6002510689077067,1.6994585108955365
2025-09-04,1.6085049342751563,1.7082240740118746
2025-09-05,1.6138791189049841,1.7139314308046554
2025-09-08,1.6233489121118003,1.7239883031132799
2025-09-09,1.6310579012944457,1.7321752104876276
2025-09-10,1.641045348484305,1.7427818286981762
2025-09-11,1.649818666702582,1.7520990481048928
2025-09-12,1.6616335816095178,1.76464642775314
2025-09-15,1.6740889933116594,1.7778740117461698
2025-09-16,1.681279706653535,1.7855105128088449
2025-09-17,1.6717573996355783,1.7753978710993956
2025-09-18,1.6854552618604157,1.7899449312397548
2025-09-19,1.6933157164330133,1.79829269408926
2025-09-22,1.70882554132207,1.814764049379901
2025-09-23,1.7070871078687757,1.8129178418783225
2025-09-24,1.6997336709177642,1.8051085291688735
2025-09-25,1.6972801212903879,1.8025028719209797
2025-09-26,1.6922279718430984,1.7971375148571203
2025-09-29,1.708312467485993,1.814219167570802
2025-09-30,1.712909978367221,1.8191017007856498
2025-10-01,1.7225549743860766,1.8293446375911762
2025-10-02,1.7373529367809222,1.8450599985270062
2025-10-03,1.7368503505868162,1.8445262545404362
2025-10-06,1.7498895113576562,1.858373777080799
2025-10-07,1.7469000093728526,1.8551989411502838
2025-10-08,1.7627150853865052,1.8719944715855221
2025-10-09,1.7547389610406445,1.8635238680240533
2025-10-10,1.7381845540338958,1.8459431718276427
2025-10-13,1.7615271332213547,1.8707328724172243
2025-10-14,1.7541778931588414,1.8629280167820534
2025-10-15,1.7786639909190265,1.8889321282903624
2025-10-16,1.7949147742219407,1.9061903776547624
2025-10-17,1.795363951264552,1.9066674013935971
2025-10-20,1.8288532128758412,1.942232827203786
2025-10-21,1.8051275703471672,1.917036315290601
2025-10-22,1.8025645236431598,1.9143143727032284
2025-10-23,1.8067293317060753,1.918737377721809
2025-10-24,1.8271624619876934,1.940437258344314
2025-10-27,1.8468102457450741,1.9613031049451897
2025-10-28,1.8460007359198491,1.960443409620586
2025-10-29,1.858329741861404,1.9735367513376199
2025-10-30,1.8538088450649186,1.968735581891808
2025-10-31,1.8598519280372907,1.9751533053284533
2025-11-03,1.880575551650321,1.9971616883941181
2025-11-04,1.8411675419196831,1.9553105821299612
2025-11-05,1.8383734762755373,1.9523432986010174
2025-11-06,1.8229721527051521,1.9359871711599574
2025-11-07,1.8144551118033305,1.9269421169622272
2025-11-10,1.8593613821578823,1.9746323480949648
2025-11-11,1.8639514808002324,1.9795070095497556
2025-11-12,1.873663757188623,1.9898213977661536
2025-11-13,1.8518447541873717,1.9666497273513093
2025-11-14,1.8259250209724351,1.939123102268451
2025-11-17,1.823730601759523,1.9367926402051436
2025-11-18,1.7988853672691734,1.9104071273126946
2025-11-19,1.8019361916646415,1.9136470873320088
2025-11-20,1.7892956033720087,1.9002228467399969
2025-11-21,1.777671916312123,1.8878785500944757
2025-11-24,1.8067490102460642,1.9187582762313717
2025-11-25,1.8165277866240892,1.9291432870991492
2025-11-26,1.8402096933214225,1.954293351781492
2025-11-27,1.8434912505955199,1.9577783489465073
2025-11-28,1.8481465841860905,1.962722289585118
2025-12-01,1.8462579958743066,1.960716618386142
2025-12-02,1.8605224698012728,1.9758654172775414
2025-12-03,1.8670353380219264,1.982782050262818
2025-12-04,1.8657811353798885,1.9814500934244115
2025-12-05,1.8779485213105214,1.9943717955103717
2025-12-08,1.8815293743856831,1.998174643296628
2025-12-09,1.8816219614799088,1.998272970320642
2025-12-10,1.8877479092100156,2.004778695709307
2025-12-11,1.885185452851993,2.0020573800663732
2025-12-12,1.8753611883733927,1.9916240610667229
2025-12-15,1.860465725868709,1.9758051555092413
2025-12-16,1.8512005373155693,1.9659655723040679
2025-12-17,1.8460496704975957,1.9604953778937184
2025-12-18,1.8531976533884764,1.9680864994343743
2025-12-19,1.8684188372265966,1.9842513193943172
2025-12-22,1.8940145991272193,2.011433888586138
2025-12-23,1.9054439314628207,2.023571781501185
2025-12-24,1.9066968898380254,2.0249024169345318
2025-12-26,1.915864879872149,2.0346387758059756
2025-12-29,1.9070005481685421,2.0252249005399037
2025-12-30,1.9052830834211258,2.023400961697512
2025-12-31,1.8943200103764555,2.0117582337822904
2026-01-02,1.9091149160589882,2.0274703485051626
2026-01-05,1.9460449411099217,2.066689847619907
2026-01-06,1.9671372163477925,2.0890897368395516
2026-01-07,1.9673450848158531,2.0893104920973085
2026-01-08,1.9642395049963564,2.0860123820956624
2026-01-09,1.980196655577892,2.1029587950006965
2026-01-12,1.9920770800852174,2.1155757455119732
2026-01-13,1.995593563311471,2.1193102328454874
2026-01-14,1.9928004017933805,2.1163439094938243
2026-01-15,2.0018513198210153,2.1259559384887377
2026-01-16,2.00492973517164,2.1292251999623524
2026-01-19,2.011559347252948,2.1362658143349487
2026-01-20,1.9995934788599456,2.1235581228508718
2026-01-21,2.024449915152586,2.1499555320004835
2026-01-22,2.044815266821,2.1715834320798697
