Date,JEPI
2023-03-21,42.64147186279297
2023-03-22,42.13041305541992
2023-03-23,42.21027374267578
2023-03-24,42.52968215942383
2023-03-27,42.721336364746094
2023-03-28,42.761253356933594
2023-03-29,43.1205940246582
2023-03-30,43.28829574584961
2023-03-31,43.59971618652344
2023-04-03,43.684242248535156
2023-04-04,43.571529388427734
2023-04-05,43.71644973754883
2023-04-06,43.7486457824707
2023-04-10,43.83721160888672
2023-04-11,43.95796585083008
2023-04-12,44.01432418823242
2023-04-13,44.16729736328125
2023-04-14,44.10288619995117
2023-04-17,44.199501037597656
2023-04-18,44.23170471191406
2023-04-19,44.23975372314453
2023-04-20,44.255863189697266
2023-04-21,44.344417572021484
2023-04-24,44.40882110595703
2023-04-25,44.01432418823242
2023-04-26,43.652042388916016
2023-04-27,44.27195739746094
2023-04-28,44.602046966552734
2023-05-01,44.67912292480469
2023-05-02,44.42761993408203
2023-05-03,44.13554763793945
2023-05-04,43.92460250854492
2023-05-05,44.3951530456543
2023-05-08,44.37893295288086
2023-05-09,44.257240295410156
2023-05-10,44.36270523071289
2023-05-11,44.3059196472168
2023-05-12,44.330257415771484
2023-05-15,44.38705062866211
2023-05-16,44.02195739746094
2023-05-17,44.37893295288086
2023-05-18,44.49252700805664
2023-05-19,44.52497863769531
2023-05-22,44.43572235107422
2023-05-23,44.07063293457031
2023-05-24,43.68931579589844
2023-05-25,43.72175979614258
2023-05-26,43.92460250854492
2023-05-30,43.85158157348633
2023-05-31,43.827239990234375
2023-06-01,44.043697357177734
2023-06-02,44.41127395629883
2023-06-05,44.44395065307617
2023-06-06,44.354103088378906
2023-06-07,44.44395065307617
2023-06-08,44.525630950927734
2023-06-09,44.46844482421875
2023-06-12,44.53380584716797
2023-06-13,44.60731887817383
2023-06-14,44.525630950927734
2023-06-15,44.76251983642578
2023-06-16,44.80336380004883
2023-06-20,44.65632247924805
2023-06-21,44.72984313964844
2023-06-22,44.738006591796875
2023-06-23,44.63182067871094
2023-06-26,44.74617385864258
2023-06-27,44.893211364746094
2023-06-28,44.8115348815918
2023-06-29,44.974891662597656
2023-06-30,45.1954345703125
2023-07-03,45.21928024291992
2023-07-05,45.17817687988281
2023-07-06,44.97262191772461
2023-07-07,44.86574172973633
2023-07-10,45.10417938232422
2023-07-11,45.260379791259766
2023-07-12,45.40837478637695
2023-07-13,45.37548828125
2023-07-14,45.48237228393555
2023-07-17,45.53170394897461
2023-07-18,45.548152923583984
2023-07-19,45.613922119140625
2023-07-20,45.77013397216797
2023-07-21,45.94279479980469
2023-07-24,45.97566604614258
2023-07-25,45.90168762207031
2023-07-26,45.96746063232422
2023-07-27,45.79480743408203
2023-07-28,45.893455505371094
2023-07-31,45.94279479980469
2023-08-01,45.926273345947266
2023-08-02,45.760963439941406
2023-08-03,45.703128814697266
2023-08-04,45.5626220703125
2023-08-07,45.96758270263672
2023-08-08,45.81882858276367
2023-08-09,45.74443817138672
2023-08-10,45.81056213378906
2023-08-11,45.884944915771484
2023-08-14,46.00063705444336
2023-08-15,45.5626220703125
2023-08-16,45.30641174316406
2023-08-17,45.05021667480469
2023-08-18,45.05021667480469
2023-08-21,45.13286209106445
2023-08-22,45.05021667480469
2023-08-23,45.38906478881836
2023-08-24,45.0337028503418
2023-08-25,45.37253952026367
2023-08-28,45.5874137878418
2023-08-29,45.93452453613281
2023-08-30,46.05850601196289
2023-08-31,45.94279861450195
2023-09-01,46.032588958740234
2023-09-05,45.78313446044922
2023-09-06,45.78313446044922
2023-09-07,45.84966278076172
2023-09-08,45.88291549682617
2023-09-11,46.06585693359375
2023-09-12,45.88291549682617
2023-09-13,45.96607971191406
2023-09-14,46.223846435546875
2023-09-15,45.89122772216797
2023-09-18,45.96607971191406
2023-09-19,45.87461471557617
2023-09-20,45.716617584228516
2023-09-21,45.07635498046875
2023-09-22,45.03477478027344
2023-09-25,45.14287567138672
2023-09-26,44.569129943847656
2023-09-27,44.48597717285156
2023-09-28,44.67721939086914
2023-09-29,44.53587341308594
2023-10-02,44.33744812011719
2023-10-03,43.8686408996582
2023-10-04,44.236995697021484
2023-10-05,44.02769088745117
2023-10-06,44.379310607910156
2023-10-09,44.613731384277344
2023-10-10,44.8648796081543
2023-10-11,45.0072021484375
2023-10-12,44.764427185058594
2023-10-13,44.75605010986328
2023-10-16,45.14952850341797
2023-10-17,45.25836181640625
2023-10-18,44.82303237915039
2023-10-19,44.49652099609375
2023-10-20,44.103050231933594
2023-10-23,43.95234680175781
2023-10-24,44.253746032714844
2023-10-25,43.82677459716797
2023-10-26,43.4835205078125
2023-10-27,43.123531341552734
2023-10-30,43.634212493896484
2023-10-31,44.05281066894531
2023-11-01,44.448150634765625
2023-11-02,44.97077560424805
2023-11-03,45.173072814941406
2023-11-06,45.28266143798828
2023-11-07,45.173072814941406
2023-11-08,45.20680236816406
2023-11-09,44.953914642333984
2023-11-10,45.350093841552734
2023-11-13,45.350093841552734
2023-11-14,45.68727111816406
2023-11-15,45.67884826660156
2023-11-16,45.6704216003418
2023-11-17,45.74626922607422
2023-11-20,45.73785400390625
2023-11-21,45.88113784790039
2023-11-22,46.007591247558594
2023-11-24,46.10030746459961
2023-11-27,45.9991455078125
2023-11-28,45.99073028564453
2023-11-29,45.94858169555664
2023-11-30,46.11717224121094
2023-12-01,46.31243896484375
2023-12-04,46.36337661743164
2023-12-05,46.168113708496094
2023-12-06,46.210548400878906
2023-12-07,46.25300979614258
2023-12-08,46.17660140991211
2023-12-11,46.43978500366211
2023-12-12,46.660518646240234
2023-12-13,46.9237174987793
2023-12-14,46.762393951416016
2023-12-15,46.736934661865234
2023-12-18,46.71995544433594
2023-12-19,46.80485153198242
2023-12-20,46.541664123535156
2023-12-21,46.736934661865234
2023-12-22,46.79636001586914
2023-12-26,46.898250579833984
2023-12-27,46.97465133666992
2023-12-28,47.041385650634766
2023-12-29,47.041385650634766
2024-01-02,47.161170959472656
2024-01-03,46.895931243896484
2024-01-04,46.878822326660156
2024-01-05,46.844608306884766
2024-01-08,47.161170959472656
2024-01-09,47.126949310302734
2024-01-10,47.178287506103516
2024-01-11,47.18683624267578
2024-01-12,47.31517791748047
2024-01-16,47.19540023803711
2024-01-17,47.01571273803711
2024-01-18,47.23818588256836
2024-01-19,47.452083587646484
2024-01-22,47.623207092285156
2024-01-23,47.7857666015625
2024-01-24,47.60609436035156
2024-01-25,47.81144714355469
2024-01-26,47.862770080566406
2024-01-29,48.04245376586914
2024-01-30,48.1451301574707
2024-01-31,47.8798942565918
2024-02-01,48.388282775878906
2024-02-02,48.336673736572266
2024-02-05,48.113006591796875
2024-02-06,48.199031829833984
2024-02-07,48.302268981933594
2024-02-08,48.28506851196289
2024-02-09,48.302268981933594
2024-02-12,48.302268981933594
2024-02-13,48.05278778076172
2024-02-14,48.319461822509766
2024-02-15,48.47430419921875
2024-02-16,48.37108612060547
2024-02-20,48.39688491821289
2024-02-21,48.60335159301758
2024-02-22,48.82700729370117
2024-02-23,48.93023681640625
2024-02-26,48.96464157104492
2024-02-27,48.94744873046875
2024-02-28,48.99045181274414
2024-02-29,49.007659912109375
2024-03-01,49.13823699951172
2024-03-04,49.19877624511719
2024-03-05,49.09498596191406
2024-03-06,49.285255432128906
2024-03-07,49.41497802734375
2024-03-08,49.38039016723633
2024-03-11,49.371742248535156
2024-03-12,49.544700622558594
2024-03-13,49.61388397216797
2024-03-14,49.57929611206055
2024-03-15,49.27660369873047
2024-03-18,49.42362976074219
2024-03-19,49.639827728271484
2024-03-20,49.76955032348633
2024-03-21,49.830078125
2024-03-22,49.69171142578125
2024-03-25,49.622528076171875
2024-03-26,49.657127380371094
2024-03-27,49.959800720214844
2024-03-28,50.03764343261719
2024-04-01,49.82448959350586
2024-04-02,49.720096588134766
2024-04-03,49.667903900146484
2024-04-04,49.31989288330078
2024-04-05,49.650489807128906
2024-04-08,49.76358413696289
2024-04-09,49.77229690551758
2024-04-10,49.31119918823242
2024-04-11,49.424293518066406
2024-04-12,48.89360046386719
2024-04-15,48.449893951416016
2024-04-16,48.45860290527344
2024-04-17,48.35420608520508
2024-04-18,48.25850296020508
2024-04-19,48.2411003112793
2024-04-22,48.650001525878906
2024-04-23,49.03279113769531
2024-04-24,49.08498764038086
2024-04-25,48.81528854370117
2024-04-26,48.96319580078125
2024-04-29,49.102386474609375
2024-04-30,48.65869140625
2024-05-01,48.56768798828125
2024-05-02,48.73394775390625
2024-05-03,49.05774688720703
2024-05-06,49.329017639160156
2024-05-07,49.57405090332031
2024-05-08,49.67030715942383
2024-05-09,49.906578063964844
2024-05-10,49.967838287353516
2024-05-13,49.932838439941406
2024-05-14,49.967838287353516
2024-05-15,50.09910202026367
2024-05-16,50.11660385131836
2024-05-17,50.22161865234375
2024-05-20,50.16036605834961
2024-05-21,50.072845458984375
2024-05-22,50.10786056518555
2024-05-23,49.81031799316406
2024-05-24,49.81031799316406
2024-05-28,49.521549224853516
2024-05-29,49.25026321411133
2024-05-30,49.24150848388672
2024-05-31,49.7315673828125
2024-06-03,49.49378967285156
2024-06-04,49.6082763671875
2024-06-05,49.77560806274414
2024-06-06,49.82844543457031
2024-06-07,49.77560806274414
2024-06-10,49.87247085571289
2024-06-11,49.75798416137695
2024-06-12,49.67872619628906
2024-06-13,49.59065246582031
2024-06-14,49.49378967285156
2024-06-17,49.59946060180664
2024-06-18,49.643497467041016
2024-06-20,49.784400939941406
2024-06-21,49.934120178222656
2024-06-24,50.15427780151367
2024-06-25,49.978145599365234
2024-06-26,49.95174026489258
2024-06-27,49.96934509277344
2024-06-28,49.916507720947266
2024-07-01,49.70390319824219
2024-07-02,49.783634185791016
2024-07-03,49.73048782348633
2024-07-05,49.943092346191406
2024-07-08,49.819061279296875
2024-07-09,49.72163009643555
2024-07-10,49.819061279296875
2024-07-11,50.173397064208984
2024-07-12,50.412567138671875
2024-07-15,50.36827850341797
2024-07-16,50.68717575073242
2024-07-17,50.78462219238281
2024-07-18,50.54545211791992
2024-07-19,50.28854751586914
2024-07-22,50.66946029663086
2024-07-23,50.412567138671875
2024-07-24,49.90763854980469
2024-07-25,49.889930725097656
2024-07-26,50.45686721801758
2024-07-29,50.510005950927734
2024-07-30,50.52772903442383
2024-07-31,50.91749954223633
2024-08-01,50.74744415283203
2024-08-02,50.186553955078125
2024-08-05,48.94902038574219
2024-08-06,49.42978286743164
2024-08-07,49.21611404418945
2024-08-08,50.05301284790039
2024-08-09,50.22216796875
2024-08-12,50.17765808105469
2024-08-13,50.596092224121094
2024-08-14,50.800865173339844
2024-08-15,51.24602127075195
2024-08-16,51.29053497314453
2024-08-19,51.477500915527344
2024-08-20,51.495304107666016
2024-08-21,51.63775634765625
2024-08-22,51.52201461791992
2024-08-23,51.73568344116211
2024-08-26,51.89594268798828
2024-08-27,51.949363708496094
2024-08-28,51.90484619140625
2024-08-29,52.12742233276367
2024-08-30,52.376712799072266
2024-09-03,52.071929931640625
2024-09-04,52.16156768798828
2024-09-05,51.92851257324219
2024-09-06,51.5699462890625
2024-09-09,52.080894470214844
2024-09-10,52.170536041259766
2024-09-11,52.304996490478516
2024-09-12,52.43946075439453
2024-09-13,52.73527145385742
2024-09-16,52.93247985839844
2024-09-17,52.89661407470703
2024-09-18,52.75319290161133
2024-09-19,53.07590103149414
2024-09-20,53.02211380004883
2024-09-23,53.17450714111328
2024-09-24,53.11175537109375
2024-09-25,53.00419616699219
2024-09-26,53.17450714111328
2024-09-27,53.255184173583984
2024-09-30,53.344818115234375
2024-10-01,53.33760452270508
2024-10-02,53.40978240966797
2024-10-03,53.15713119506836
2024-10-04,53.373695373535156
2024-10-07,53.093971252441406
2024-10-08,53.22931671142578
2024-10-09,53.436866760253906
2024-10-10,53.373695373535156
2024-10-11,53.6534309387207
2024-10-14,53.8790168762207
2024-10-15,53.752681732177734
2024-10-16,53.93314743041992
2024-10-17,53.996307373046875
2024-10-18,54.05045700073242
2024-10-21,53.82486343383789
2024-10-22,53.77975082397461
2024-10-23,53.71658706665039
2024-10-24,53.59026336669922
2024-10-25,53.445884704589844
2024-10-28,53.56318283081055
2024-10-29,53.45491409301758
2024-10-30,53.373695373535156
2024-10-31,52.958614349365234
2024-11-01,53.09938049316406
2024-11-04,53.06306076049805
2024-11-05,53.47172546386719
2024-11-06,54.11650848388672
2024-11-07,54.189151763916016
2024-11-08,54.51609420776367
2024-11-11,54.56149673461914
2024-11-12,54.46160888671875
2024-11-13,54.50700759887695
2024-11-14,54.2890510559082
2024-11-15,53.825904846191406
2024-11-18,53.9712028503418
2024-11-19,53.95304870605469
2024-11-20,54.0166015625
2024-11-21,54.4071159362793
2024-11-22,54.63414764404297
2024-11-25,54.94292449951172
2024-11-26,55.106388092041016
2024-11-27,55.11546325683594
2024-11-29,55.242610931396484
2024-12-02,55.12559509277344
2024-12-03,54.93361282348633
2024-12-04,55.00674819946289
2024-12-05,54.842193603515625
2024-12-06,54.769065856933594
2024-12-09,54.549652099609375
2024-12-10,54.5222282409668
2024-12-11,54.503936767578125
2024-12-12,54.40338134765625
2024-12-13,54.33024978637695
2024-12-16,54.14741516113281
2024-12-17,54.03771209716797
2024-12-18,52.803550720214844
2024-12-19,52.69385528564453
2024-12-20,53.20579528808594
2024-12-23,53.37948989868164
2024-12-24,53.77259063720703
2024-12-26,53.80916213989258
2024-12-27,53.44348907470703
2024-12-30,52.986392974853516
2024-12-31,52.95417404174805
2025-01-02,52.917354583740234
2025-01-03,53.368385314941406
2025-01-06,53.30394744873047
2025-01-07,53.07383346557617
2025-01-08,53.28553771972656
2025-01-10,52.52155685424805
2025-01-13,52.7148551940918
2025-01-14,52.92655563354492
2025-01-15,53.38679122924805
2025-01-16,53.616905212402344
2025-01-17,53.847023010253906
2025-01-21,54.261234283447266
2025-01-22,54.187599182128906
2025-01-23,54.43611526489258
2025-01-24,54.3992919921875
2025-01-27,54.574180603027344
2025-01-28,54.28884506225586
2025-01-29,54.25202560424805
2025-01-30,54.426910400390625
2025-01-31,54.27964401245117
2025-02-03,54.2018928527832
2025-02-04,54.257423400878906
2025-02-05,54.553611755371094
2025-02-06,54.64616775512695
2025-02-07,54.41476821899414
2025-02-10,54.69244384765625
2025-02-11,54.79426193237305
2025-02-12,54.64616775512695
2025-02-13,54.86830520629883
2025-02-14,54.76649475097656
2025-02-18,54.93309020996094
2025-02-19,55.26631164550781
2025-02-20,55.26631164550781
2025-02-21,54.729469299316406
2025-02-24,54.70169448852539
2025-02-25,54.83129119873047
2025-02-26,54.69244384765625
2025-02-27,54.32221221923828
2025-02-28,54.9886360168457
2025-03-03,54.62378692626953
2025-03-04,53.953678131103516
2025-03-05,54.44694900512695
2025-03-06,53.851295471191406
2025-03-07,54.1677360534668
2025-03-10,53.413856506347656
2025-03-11,52.81819534301758
2025-03-12,52.76235580444336
2025-03-13,52.27838134765625
2025-03-14,53.01365280151367
2025-03-17,53.479007720947266
2025-03-18,53.14394760131836
2025-03-19,53.413856506347656
2025-03-20,53.30216979980469
2025-03-21,53.153255462646484
2025-03-24,53.78614044189453
2025-03-25,53.65583801269531
2025-03-26,53.525535583496094
2025-03-27,53.40455627441406
2025-03-28,52.753047943115234
2025-03-31,53.181175231933594
2025-04-01,53.216800689697266
2025-04-02,53.432395935058594
2025-04-03,51.75444030761719
2025-04-04,48.876583099365234
2025-04-07,48.69847869873047
2025-04-08,47.93917465209961
2025-04-09,51.37009811401367
2025-04-10,50.11396789550781
2025-04-11,50.601417541503906
2025-04-14,51.24823760986328
2025-04-15,51.09824752807617
2025-04-16,50.254573822021484
2025-04-17,50.39518737792969
2025-04-21,49.41091537475586
2025-04-22,50.4608154296875
2025-04-23,50.8170280456543
2025-04-24,51.38884735107422
2025-04-25,51.53883361816406
2025-04-28,51.64194869995117
2025-04-29,51.82005310058594
2025-04-30,52.11065673828125
2025-05-01,52.108760833740234
2025-05-02,52.638362884521484
2025-05-05,52.59107971191406
2025-05-06,52.38302230834961
2025-05-07,52.65727615356445
2025-05-08,52.64781188964844
2025-05-09,52.62890625
2025-05-12,53.130130767822266
2025-05-13,52.9882698059082
2025-05-14,52.6667366027832
2025-05-15,52.92207717895508
2025-05-16,53.18687438964844
2025-05-19,53.23415756225586
2025-05-20,53.243621826171875
2025-05-21,52.88424301147461
2025-05-22,52.704566955566406
2025-05-23,52.505958557128906
2025-05-27,53.02610397338867
2025-05-28,52.865333557128906
2025-05-29,52.959903717041016
2025-05-30,53.045021057128906
2025-06-02,53.12141036987305
2025-06-03,53.2264518737793
2025-06-04,53.245548248291016
2025-06-05,53.255096435546875
2025-06-06,53.50336837768555
2025-06-09,53.49382400512695
2025-06-10,53.65615463256836
2025-06-11,53.646610260009766
2025-06-12,53.89488220214844
2025-06-13,53.51292419433594
2025-06-16,53.722999572753906
2025-06-17,53.3505859375
2025-06-18,53.2264518737793
2025-06-20,53.23599624633789
2025-06-23,53.59886932373047
2025-06-24,54.019020080566406
2025-06-25,53.81848907470703
2025-06-26,53.856689453125
2025-06-27,54.10496520996094
2025-06-30,54.28639602661133
2025-07-01,54.6037483215332
2025-07-02,54.632606506347656
2025-07-03,54.776851654052734
2025-07-07,54.536434173583984
2025-07-08,54.632606506347656
2025-07-09,54.67106246948242
2025-07-10,54.776851654052734
2025-07-11,54.58451461791992
2025-07-14,54.65183639526367
2025-07-15,54.29601287841797
2025-07-16,54.48834991455078
2025-07-17,54.83454895019531
2025-07-18,54.78647232055664
2025-07-21,54.67106246948242
2025-07-22,54.95956802368164
2025-07-23,55.036502838134766
2025-07-24,54.97880172729492
2025-07-25,55.12305450439453
2025-07-28,54.97880172729492
2025-07-29,54.96918487548828
2025-07-30,54.66145324707031
2025-07-31,54.31524658203125
2025-08-01,53.819732666015625
2025-08-04,54.41977310180664
2025-08-05,54.10039520263672
2025-08-06,54.187503814697266
2025-08-07,54.10039520263672
2025-08-08,54.2552490234375
2025-08-11,54.23589324951172
2025-08-12,54.52622985839844
2025-08-13,54.85528564453125
2025-08-14,54.797218322753906
2025-08-15,54.864959716796875
2025-08-18,54.913352966308594
2025-08-19,55.097232818603516
2025-08-20,55.26176071166992
2025-08-21,55.048851013183594
2025-08-22,55.523067474365234
2025-08-25,55.20369338989258
2025-08-26,55.25208282470703
2025-08-27,55.290802001953125
2025-08-28,55.3488655090332
2025-08-29,55.31015396118164
2025-09-02,55.181575775146484
2025-09-03,55.1133918762207
2025-09-04,55.28872299194336
2025-09-05,55.308204650878906
2025-09-08,55.33742904663086
2025-09-09,55.27898406982422
2025-09-10,55.42510223388672
2025-09-11,55.76602554321289
2025-09-12,55.42510223388672
2025-09-15,55.34716796875
2025-09-16,55.298465728759766
2025-09-17,55.444576263427734
2025-09-18,55.45431900024414
2025-09-19,55.386138916015625
2025-09-22,55.34716796875
2025-09-23,55.36664962768555
2025-09-24,55.40562057495117
2025-09-25,55.181575775146484
2025-09-26,55.46405792236328
2025-09-29,55.48353958129883
2025-09-30,55.619911193847656
2025-10-01,55.728721618652344
2025-10-02,55.728721618652344
2025-10-03,55.90517044067383
2025-10-06,55.84635543823242
2025-10-07,55.748329162597656
2025-10-08,55.787540435791016
2025-10-09,55.630699157714844
2025-10-10,54.89548873901367
2025-10-13,55.43463897705078
2025-10-14,55.75813674926758
2025-10-15,55.748329162597656
2025-10-16,55.39542770385742
2025-10-17,55.738529205322266
2025-10-20,56.04240798950195
2025-10-21,56.3855094909668
2025-10-22,56.1600456237793
2025-10-23,56.326690673828125
2025-10-24,56.326690673828125
2025-10-27,56.463932037353516
2025-10-28,56.10123062133789
2025-10-29,55.777740478515625
2025-10-30,55.787540435791016
2025-10-31,55.75813674926758
2025-11-03,55.61610412597656
2025-11-04,55.61610412597656
2025-11-05,55.695011138916016
2025-11-06,55.478031158447266
2025-11-07,55.67528533935547
2025-11-10,55.94157791137695
2025-11-11,56.32622528076172
2025-11-12,56.493892669677734
2025-11-13,56.07965850830078
2025-11-14,55.961307525634766
2025-11-17,55.61610412597656
2025-11-18,55.517478942871094
2025-11-19,55.54706954956055
2025-11-20,55.08351516723633
2025-11-21,55.8133659362793
2025-11-24,56.059932708740234
2025-11-25,56.651695251464844
2025-11-26,56.8785400390625
2025-11-28,57.11524963378906
2025-12-01,56.78866958618164
2025-12-02,56.739036560058594
2025-12-03,57.056678771972656
2025-12-04,57.036827087402344
2025-12-05,57.007049560546875
2025-12-08,56.74896240234375
2025-12-09,56.60007095336914
2025-12-10,56.98719787597656
2025-12-11,57.36439895629883
2025-12-12,57.304840087890625
2025-12-15,57.344547271728516
2025-12-16,57.09638595581055
2025-12-17,56.818450927734375
2025-12-18,56.98719787597656
2025-12-19,57.116241455078125
2025-12-22,57.334617614746094
2025-12-23,57.3941764831543
2025-12-24,57.54307174682617
2025-12-26,57.59270477294922
2025-12-29,57.55299758911133
2025-12-30,57.55299758911133
2025-12-31,57.2400016784668
2026-01-02,57.31999969482422
2026-01-05,57.470001220703125
2026-01-06,57.95000076293945
2026-01-07,57.7599983215332
2026-01-08,58.040000915527344
2026-01-09,58.25
2026-01-12,58.29999923706055
2026-01-13,58.25
2026-01-14,58.34000015258789
2026-01-15,58.43000030517578
2026-01-16,58.40999984741211
2026-01-20,57.619998931884766
2026-01-21,58.189998626708984
2026-01-22,58.34000015258789
2026-01-23,58.380001068115234
2026-01-26,58.61000061035156
